id,job_title,location,salary_currency,career_level,experience_level,education_level,employment_type,job_function,company_process_time,company_size,company_industry,salary,experience_years,experience_group,range_gaji,median_salary_by_level,salary_competitiveness_index,median_salary_by_location,salary_vs_location
610,Sales Officer,Banjarmasin,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",3 days,1- 50 pekerja,Akunting / Audit / Layanan Pajak,4700000.0,1,0-1,2 - 5 juta,4700000.0,100.0,6000000.0,78.33
611,Petty Cash Staff,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",24 days,501 - 1000 pekerja,Transportasi/Logistik,7000000.0,2,2-3,5 - 10 juta,6000000.0,116.67,6750000.0,103.7
627,Supervisor Cafe,Jakarta Raya,IDR,Supervisor/Koordinator,1 tahun,SMA/SMK,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",26 days,1- 50 pekerja,Umum & Grosir,4800000.0,1,0-1,2 - 5 juta,4700000.0,102.13,6750000.0,71.11
630,Junior Web Development,Tanah Bumbu,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",27 days,Lebih dari 5000 pekerja,Pertambangan,6750000.0,2,2-3,5 - 10 juta,6000000.0,112.5,6750000.0,100.0
637,Operations Manager,Jakarta Raya,IDR,Manajer/Asisten Manajer,2 tahun,Sarjana (S1),Penuh Waktu,"Teknik,Teknik Elektronika",16 days,201 - 500 pekerja,Telekomunikasi,7000000.0,2,2-3,5 - 10 juta,6000000.0,116.67,6750000.0,103.7
640,Asman Finance,Jakarta Pusat,IDR,Manajer/Asisten Manajer,3 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Keuangan / Investasi Perusahaan ",27 days,51 - 200 pekerja,Automobil/Mesin Tambahan Automotif/Kendaraan,10000000.0,3,2-3,10 - 20 juta,6000000.0,166.67,6000000.0,166.67
642,Telesurvey staff,Bekasi,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Kontrak,"Penjualan / Pemasaran,Telesales/Telemarketing",25 days,51 - 200 pekerja,Umum & Grosir,4750000.0,1,0-1,2 - 5 juta,4700000.0,101.06,5400000.0,87.96
643,Admin Finance,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",20 days,51 - 200 pekerja,Produk Konsumen/Barang konsumen yang bergerak cepat,3750000.0,2,2-3,2 - 5 juta,6000000.0,62.5,6000000.0,62.5
650,ADMIN MARKETING,Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Manufaktur,Manufaktur",29 days,51 - 200 pekerja,Manufaktur/Produksi,4365400.0,1,0-1,2 - 5 juta,4700000.0,92.88,5500000.0,79.37
655,SENIOR STAFF TEKNIK SIPIL / DEPARTEMENT PERENCANAAN,Jawa Barat,IDR,Supervisor/Koordinator,5 tahun,Sarjana (S1),Penuh Waktu,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan",29 days,51 - 200 pekerja,Properti/Real Estate,9600000.0,5,4-5,5 - 10 juta,10500000.0,91.43,5000000.0,192.0
660,Customer Support & Sales Umroh (Under Outsourch),Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Pelayanan,Layanan Pelanggan",28 days,201 - 500 pekerja,Konsultasi (Bisnis & Manajemen),5520000.0,2,2-3,5 - 10 juta,6000000.0,92.0,6750000.0,81.78
661,Sales Executive,Samarinda,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",3 days,1- 50 pekerja,Akunting / Audit / Layanan Pajak,4700000.0,1,0-1,2 - 5 juta,4700000.0,100.0,4700000.0,100.0
662,Sales Executive,Jakarta Pusat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",29 days,1- 50 pekerja,Transportasi/Logistik,6500000.0,2,2-3,5 - 10 juta,6000000.0,108.33,6000000.0,108.33
665,SALES STAFF,Semarang,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Telesales/Telemarketing",7 days,1001 - 2000 pekerja,Manufaktur/Produksi,4150000.0,2,2-3,2 - 5 juta,6000000.0,69.17,4100000.0,101.22
670,Field Collection,Bengkulu,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,SMA/SMK,Kontrak,"Akuntansi / Keuangan,Perbankan / Jasa Finansial ",16 days,Lebih dari 5000 pekerja,Perbankan/Pelayanan Keuangan,3000000.0,0,0-1,2 - 5 juta,4700000.0,63.83,3000000.0,100.0
672,IT Programmer,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",30 days,51 - 200 pekerja,Konstruksi/Bangunan/Teknik,7000000.0,1,0-1,5 - 10 juta,4700000.0,148.94,6000000.0,116.67
684,C# Progammer (.NET MVC),Surabaya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Diploma (D3/D4),Kontrak,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",16 days,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),7200000.0,3,2-3,5 - 10 juta,6000000.0,120.0,4700000.0,153.19
692,"FINANCIAL SPESIALIST SENIOR - BANCASSURANCE (Solo, Kudus, Kendal)",Banjarnegara,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",26 days,1001 - 2000 pekerja,Perbankan/Pelayanan Keuangan,4200000.0,1,0-1,2 - 5 juta,4700000.0,89.36,2975000.0,141.18
702,Marketing Freight Forwarding,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",29 days,51 - 200 pekerja,Transportasi/Logistik,4500000.0,2,2-3,2 - 5 juta,6000000.0,75.0,6000000.0,75.0
717,FUNDING CARD  OFFICER ( FCO ),Pekanbaru,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Perbankan / Jasa Finansial ",23 days,Lebih dari 5000 pekerja,Perbankan/Pelayanan Keuangan,4025000.0,1,0-1,2 - 5 juta,4700000.0,85.64,4025000.0,100.0
720,Education consultant,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Pendidikan/Pelatihan,Pendidikan",23 days,51 - 200 pekerja,Pendidikan,4650000.0,1,0-1,2 - 5 juta,4700000.0,98.94,6750000.0,68.89
726,TRAINER HP (HANDPHONE) - LAMPUNG,Bandar Lampung,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Kontrak,"Pendidikan/Pelatihan,Pelatihan & Pengembangan",25 days,Lebih dari 5000 pekerja,Manajemen/Konsulting HR,4750000.0,2,2-3,2 - 5 juta,6000000.0,79.17,4100000.0,115.85
770,PAYROLL SERVICE OFFICER,Jakarta Selatan,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Diploma (D3/D4),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",15 days,51 - 200 pekerja,Konsultasi (Bisnis & Manajemen),4500000.0,0,0-1,2 - 5 juta,4700000.0,95.74,7100000.0,63.38
773,Engineering Staff,Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Diploma (D3/D4),Kontrak,"Teknik,Teknik Kimia",26 days,501 - 1000 pekerja,Lingkungan/Kesehatan/Keamanan,5313000.0,3,2-3,5 - 10 juta,6000000.0,88.55,5500000.0,96.6
777,Sales Supervisor FMCG (MT) - Area Samarinda,Samarinda,IDR,Supervisor/Koordinator,2 tahun,Diploma (D3/D4),Kontrak,"Penjualan / Pemasaran,Penjualan Ritel",26 days,51 - 200 pekerja,Lainnya,5750000.0,2,2-3,5 - 10 juta,6000000.0,95.83,4700000.0,122.34
806,MEKANIK AC,Bali,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Kontrak,"Teknik,Teknik Lainnya",27 days,51 - 200 pekerja,Automobil/Mesin Tambahan Automotif/Kendaraan,3600000.0,1,0-1,2 - 5 juta,4700000.0,76.6,6500000.0,55.38
811,SALESMAN,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",28 days,201 - 500 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",5500000.0,3,2-3,5 - 10 juta,6000000.0,91.67,6750000.0,81.48
813,General Manager of Operation Divisions,Bekasi,IDR,CEO/GM/Direktur/Manajer Senior,5 tahun,Sarjana (S1),Kontrak,"Sumber Daya Manusia/Personalia,Top Management / Manajemen Tingkat Atas",29 days,51 - 200 pekerja,Umum & Grosir,17500000.0,5,4-5,10 - 20 juta,10500000.0,166.67,5400000.0,324.07
826,Salesman,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",21 days,1- 50 pekerja,Retail/Merchandise,7000000.0,1,0-1,5 - 10 juta,4700000.0,148.94,6000000.0,116.67
834,Management Trainee Marketing Officer (Sertifikat Rumah) - Jakarta & Bekasi,Bekasi,IDR,Pegawai (non-manajemen & non-supervisor),0 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",17 days,Lebih dari 5000 pekerja,Perbankan/Pelayanan Keuangan,4600000.0,0,0-1,2 - 5 juta,4700000.0,97.87,5400000.0,85.19
840,Key Account Supervisor,Jakarta Selatan,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Kontrak,"Penjualan / Pemasaran,Penjualan Ritel",29 days,1001 - 2000 pekerja,Produk Konsumen/Barang konsumen yang bergerak cepat,7200000.0,2,2-3,5 - 10 juta,6000000.0,120.0,7100000.0,101.41
843,Application Specialist,Jakarta Utara,IDR,Supervisor/Koordinator,1 tahun,Sarjana (S1),Penuh Waktu,"Sains,Bioteknologi",29 days,1- 50 pekerja,Akunting / Audit / Layanan Pajak,5405000.0,1,0-1,5 - 10 juta,4700000.0,115.0,6000000.0,90.08
856,Sales Executive,Surabaya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",3 days,1- 50 pekerja,Akunting / Audit / Layanan Pajak,4700000.0,1,0-1,2 - 5 juta,4700000.0,100.0,4700000.0,100.0
860,Sales Executive,Bandung,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",27 days,501 - 1000 pekerja,Manufaktur/Produksi,2600000.0,1,0-1,2 - 5 juta,4700000.0,55.32,5000000.0,52.0
861,Demand & Supply Planning Internship (Surabaya),Jakarta Raya,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Diploma (D3/D4),Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",25 days,Lebih dari 5000 pekerja,Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,2000000.0,0,0-1,2 - 5 juta,4700000.0,42.55,6750000.0,29.63
864,Sales Manager for IOT Industrial,Jakarta Raya,IDR,Manajer/Asisten Manajer,10 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",23 days,201 - 500 pekerja,Manajemen/Konsulting HR,28750000.0,10,6-10,> 20 juta,17500000.0,164.29,6750000.0,425.93
875,Sales Manager Cutting tools and Machining,Jakarta Raya,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",28 days,1- 50 pekerja,Manajemen/Konsulting HR,19550000.0,5,4-5,10 - 20 juta,10500000.0,186.19,6750000.0,289.63
877,HRGA Staff,Cikarang,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Kontrak,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",24 days,51 - 200 pekerja,Manufaktur/Produksi,6048000.0,2,2-3,5 - 10 juta,6000000.0,100.8,6250000.0,96.77
882,Sales HW2 & HW3 Cirebon,Cirebon,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",20 days,51 - 200 pekerja,Elektrikal & Elektronik,2100000.0,1,0-1,2 - 5 juta,4700000.0,44.68,3052500.0,68.8
890,General Affair Staff (South Jakarta),Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Diploma (D3/D4),Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",25 days,51 - 200 pekerja,Manajemen/Konsulting HR,6750000.0,3,2-3,5 - 10 juta,6000000.0,112.5,6750000.0,100.0
895,GA Legal Supervisor (Cikarang first and will be moved to Cilegon),Cikarang,IDR,Supervisor/Koordinator,5 tahun,Diploma (D3/D4),Penuh Waktu,"Pelayanan,Pengacara / Asisten Legal",25 days,51 - 200 pekerja,Manajemen/Konsulting HR,9000000.0,5,4-5,5 - 10 juta,10500000.0,85.71,6250000.0,144.0
909,Business Strategic Development,Bekasi,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Kontrak,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",28 days,501 - 1000 pekerja,Transportasi/Logistik,5250000.0,1,0-1,5 - 10 juta,4700000.0,111.7,5400000.0,97.22
944,Sales Engineer  (Kalimantan),Kalimantan Barat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",27 days,1- 50 pekerja,Industri Berat/Mesin/Peralatan,5750000.0,2,2-3,5 - 10 juta,6000000.0,95.83,6000000.0,95.83
953,Operator Warehouse,Bekasi,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,SMA/SMK,Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",16 days,51 - 200 pekerja,Manufaktur/Produksi,4400000.0,2,2-3,2 - 5 juta,6000000.0,73.33,5400000.0,81.48
958,Senior Fullstack Developer (Remote),Bali,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",21 days,201 - 500 pekerja,Kesehatan/Medis,24000000.0,3,2-3,> 20 juta,6000000.0,400.0,6500000.0,369.23
970,STAFF HRD & GA,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",29 days,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),5500000.0,1,0-1,5 - 10 juta,4700000.0,117.02,6000000.0,91.67
971,SALES / MARKETING,Surabaya,IDR,Supervisor/Koordinator,1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",11 days,1- 50 pekerja,Elektrikal & Elektronik,6500000.0,1,0-1,5 - 10 juta,4700000.0,138.3,4700000.0,138.3
977,Mobile App Programmer,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",2 days,1- 50 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",10500000.0,2,2-3,10 - 20 juta,6000000.0,175.0,7100000.0,147.89
985,Sales Executive (Bandung Area) - Mille Business Solution,Jawa Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",24 days,1- 50 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",3750000.0,1,0-1,2 - 5 juta,4700000.0,79.79,5000000.0,75.0
988,Product Consultant (Maros),Maros,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Telesales/Telemarketing",28 days,51 - 200 pekerja,Bahan Kimia/Pupuk/Pestisida,3453960.0,1,0-1,2 - 5 juta,4700000.0,73.49,3776980.0,91.45
989,Kindergarten Teacher,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Pendidikan/Pelatihan,Pendidikan",24 days,1- 50 pekerja,Pendidikan,4250000.0,2,2-3,2 - 5 juta,6000000.0,70.83,6750000.0,62.96
998,HR Supervisor,Jawa Barat,IDR,Supervisor/Koordinator,5 tahun,Sarjana (S1),Kontrak,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",29 days,201 - 500 pekerja,Konstruksi/Bangunan/Teknik,7250000.0,5,4-5,5 - 10 juta,10500000.0,69.05,5000000.0,145.0
1004,Asisten Associate Manager,Jakarta Raya,IDR,Manajer/Asisten Manajer,3 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",24 days,1- 50 pekerja,Akunting / Audit / Layanan Pajak,12000000.0,3,2-3,10 - 20 juta,6000000.0,200.0,6750000.0,177.78
1014,Wall Street English Indonesia Internship Program,Jakarta Raya,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",20 days,201 - 500 pekerja,Pendidikan,2250000.0,0,0-1,2 - 5 juta,4700000.0,47.87,6750000.0,33.33
1019,MANAGER MARKETING PERUSAHAAN,Jakarta Selatan,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",27 days,201 - 500 pekerja,Manufaktur/Produksi,9600000.0,5,4-5,5 - 10 juta,10500000.0,91.43,7100000.0,135.21
1020,HR/GA Supervisor (Japanese Speaker N2),Jakarta Selatan,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",9 days,51 - 200 pekerja,Konsultasi (Bisnis & Manajemen),17500000.0,2,2-3,10 - 20 juta,6000000.0,291.67,7100000.0,246.48
1025,Communication Officer (interviewed would be fully conducted in English),Sleman,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Seni/Media/Komunikasi,Hubungan Masyarakat",24 days,51 - 200 pekerja,Manufaktur/Produksi,4200000.0,2,2-3,2 - 5 juta,6000000.0,70.0,3500000.0,120.0
1029,PERSONAL ASSISTANT DIREKTUR,Bandung,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sekretaris",28 days,51 - 200 pekerja,Tekstil/Garment,3000000.0,1,0-1,2 - 5 juta,4700000.0,63.83,5000000.0,60.0
1037,Service & Maintenance Sales Staff (batch 2),Cikarang,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",29 days,1- 50 pekerja,Manufaktur/Produksi,6500000.0,1,0-1,5 - 10 juta,4700000.0,138.3,6250000.0,104.0
1046,EXECUTIVE ASSISTANT DIRECTOR (FACTORY MANAGEMENT),Gresik,IDR,Manajer/Asisten Manajer,5 tahun,Tidak Terspesifikasi,Penuh Waktu,"Sumber Daya Manusia/Personalia,Sekretaris",4 days,51 - 200 pekerja,Bahan Kimia/Pupuk/Pestisida,12000000.0,5,4-5,10 - 20 juta,10500000.0,114.29,5125000.0,234.15
1047,Staf Admin Asuransi,Jakarta Selatan,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Tidak Terspesifikasi,Magang,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",29 days,1001 - 2000 pekerja,Perbankan/Pelayanan Keuangan,4600000.0,0,0-1,2 - 5 juta,4700000.0,97.87,7100000.0,64.79
1050,Sales Engineer / Admin Sales,Surabaya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",21 days,51 - 200 pekerja,Industri Berat/Mesin/Peralatan,6000000.0,3,2-3,5 - 10 juta,6000000.0,100.0,4700000.0,127.66
1068,FRONTEND PROGRAMMER (Flutter),Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",18 days,1- 50 pekerja,Automobil/Mesin Tambahan Automotif/Kendaraan,7920000.0,1,0-1,5 - 10 juta,4700000.0,168.51,7100000.0,111.55
1069,SALES MARKETING PROPERTY,Bogor,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",30 days,51 - 200 pekerja,Properti/Real Estate,7500000.0,1,0-1,5 - 10 juta,4700000.0,159.57,5280000.0,142.05
1074,Java Developer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Diploma (D3/D4),Kontrak,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",15 days,201 - 500 pekerja,Manajemen/Konsulting HR,14400000.0,3,2-3,10 - 20 juta,6000000.0,240.0,6750000.0,213.33
1095,Teknisi Alat Kesehatan,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Layanan Kesehatan,Praktisi/Asisten Medis",28 days,51 - 200 pekerja,Manufaktur/Produksi,7200000.0,1,0-1,5 - 10 juta,4700000.0,153.19,6000000.0,120.0
1096,Sales Aksesoris HP dan Komputer Area Serang dan Bekasi,Bekasi,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",24 days,1- 50 pekerja,Retail/Merchandise,3850000.0,1,0-1,2 - 5 juta,4700000.0,81.91,5400000.0,71.3
1099,Area Sales Manager - Product Specialist Kecantikan (Estetika),Jakarta Raya,IDR,Manajer/Asisten Manajer,3 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",20 days,1- 50 pekerja,Kesehatan/Medis,8400000.0,3,2-3,5 - 10 juta,6000000.0,140.0,6750000.0,124.44
1102,Area Sales Manager Retail  (ID: 540674),Bali,IDR,Supervisor/Koordinator,5 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",26 days,1001 - 2000 pekerja,Manajemen/Konsulting HR,10000000.0,5,4-5,10 - 20 juta,10500000.0,95.24,6500000.0,153.85
1103,Sales Executive (Alkes) - Medan,Medan,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",25 days,201 - 500 pekerja,Umum & Grosir,5000000.0,2,2-3,5 - 10 juta,6000000.0,83.33,4800000.0,104.17
1108,Sales & Marketing Manager,Jakarta Pusat,IDR,Manajer/Asisten Manajer,3 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",2 days,2001 - 5000 pekerja,Lainnya,15000000.0,3,2-3,10 - 20 juta,6000000.0,250.0,6000000.0,250.0
1111,Maintenance Engineer Manager,Jakarta Raya,IDR,Manajer/Asisten Manajer,10 tahun,Sarjana (S1),Penuh Waktu,"Teknik,Mekanikal",26 days,1001 - 2000 pekerja,Manajemen/Konsulting HR,20000000.0,10,6-10,> 20 juta,17500000.0,114.29,6750000.0,296.3
1135,Senior Front End Developer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",30 days,Lebih dari 5000 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",17250000.0,3,2-3,10 - 20 juta,6000000.0,287.5,6750000.0,255.56
1142,Marketing / Sales,Bogor,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",27 days,1- 50 pekerja,Manufaktur/Produksi,4250000.0,1,0-1,2 - 5 juta,4700000.0,90.43,5280000.0,80.49
1153,Operation & Sales Supervisor for pump product (ID: 530411),Surabaya,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",26 days,1001 - 2000 pekerja,Manajemen/Konsulting HR,8500000.0,3,2-3,5 - 10 juta,6000000.0,141.67,4700000.0,180.85
1156,MANDARIN TRANSLATOR（中文翻译）,Jakarta Raya,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1 tahun,SMA/SMK,Penuh Waktu,"Lainnya,Jurnalis/Editor",3 days,1- 50 pekerja,Konsultasi (Bisnis & Manajemen),9000000.0,1,0-1,5 - 10 juta,4700000.0,191.49,6750000.0,133.33
1172,School Support Officer for Quipper School Premium,Bandung,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Pendidikan/Pelatihan,Pendidikan",13 days,201 - 500 pekerja,Pendidikan,3750000.0,1,0-1,2 - 5 juta,4700000.0,79.79,5000000.0,75.0
1173,SUPERVISOR ACCOUNTING & FINANCE,Jakarta Barat,IDR,Supervisor/Koordinator,2 tahun,Diploma (D3/D4),Kontrak,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",30 days,1- 50 pekerja,Perbankan/Pelayanan Keuangan,9000000.0,2,2-3,5 - 10 juta,6000000.0,150.0,6000000.0,150.0
1189,Training Staf Senior (Pengajar),Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Pendidikan/Pelatihan,Pelatihan & Pengembangan",16 days,51 - 200 pekerja,Perbankan/Pelayanan Keuangan,6050000.0,1,0-1,5 - 10 juta,4700000.0,128.72,6000000.0,100.83
1190,Marketing Officer,Bandung,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",26 days,Lebih dari 5000 pekerja,Perbankan/Pelayanan Keuangan,5000000.0,1,0-1,5 - 10 juta,4700000.0,106.38,5000000.0,100.0
